state,state_code,FIPS,county,pop_2024,terminated_loss,IDC_loss
Arkansas,AR,5127,Scott County,9837,621.2298707,4228.283969
Arkansas,AR,5129,Searcy County,7836,1494.427358,8006.323676
Arkansas,AR,5131,Sebastian County,130035,21684.67094,93723.18486
Arkansas,AR,5133,Sevier County,15735,696.100341,4126.808552
Arkansas,AR,5135,Sharp County,18130,2948.612295,14556.24378
Arkansas,AR,5137,Stone County,12785,1312.692622,6790.747352
Arkansas,AR,5139,Union County,37008,10532.32116,39334.6936
Arkansas,AR,5141,Van Buren County,16152,2778.175517,14390.19207
Arkansas,AR,5143,Washington County,266184,220042.0759,1864580.904
Arkansas,AR,5145,White County,79091,57877.20796,241086.3896
Arkansas,AR,5147,Woodruff County,5808,1610.287604,8724.055136
Arkansas,AR,5149,Yell County,20134,7827.425505,31613.58916
California,CA,6001,Alameda County,1649060,1363083.347,64925827.37
California,CA,6003,Alpine County,1099,176.2795285,8579.026247
California,CA,6005,Amador County,42026,18144.0901,622927.7001
California,CA,6007,Butte County,208334,4161.98296,489008.1902
California,CA,6009,Calaveras County,46505,3426.0934,305976.4932
California,CA,6011,Colusa County,22074,387.1130775,174768.1863
California,CA,6013,Contra Costa County,1172607,531259.9412,33110902.97
California,CA,6015,Del Norte County,27009,592.2213446,24782.90024
California,CA,6017,El Dorado County,192823,7824.860403,1216594.287
California,CA,6019,Fresno County,1024125,56498.17888,2799285.263
California,CA,6021,Glenn County,28304,33.34727467,26413.70502
California,CA,6023,Humboldt County,132380,1919.259159,91070.90707
California,CA,6025,Imperial County,181724,11936.12547,389195.3351
California,CA,6027,Inyo County,18485,382.499542,115837.9193
California,CA,6029,Kern County,922529,59443.53565,1183516.158
California,CA,6031,Kings County,154913,5069.262736,258492.814
California,CA,6033,Lake County,67764,1762.504338,95755.5726
California,CA,6035,Lassen County,28340,433.3520475,11772.31617
California,CA,6037,Los Angeles County,9757179,12574939.24,200635978.2
California,CA,6039,Madera County,165432,3638.507415,311988.1539
California,CA,6041,Marin County,256400,159957.39,11799867.31
California,CA,6043,Mariposa County,17048,356.9005027,159314.8848
California,CA,6045,Mendocino County,89175,1310.617133,210901.11
California,CA,6047,Merced County,296774,21859.94375,1592040.386
California,CA,6049,Modoc County,8491,32.28851525,1238.099703
California,CA,6051,Mono County,12991,256.1450409,53474.42338
California,CA,6053,Monterey County,436251,161943.2386,3723855.154
California,CA,6055,Napa County,132727,11323.54218,1460629.67
California,CA,6057,Nevada County,102195,1395.887524,251202.6272
California,CA,6059,Orange County,3170435,869884.6192,42286875.84
California,CA,6061,Placer County,433822,47956.91695,3547019.936
California,CA,6063,Plumas County,18834,270.9277614,48404.99327
California,CA,6065,Riverside County,2529933,598267.9855,16122057.15
California,CA,6067,Sacramento County,1611231,224657.7883,18326173.31
California,CA,6069,San Benito County,69159,11101.17659,318084.4265
California,CA,6071,San Bernardino County,2214281,457105.1667,15873977.73
California,CA,6073,San Diego County,3298799,3463529.393,203020873.1
California,CA,6075,San Francisco County,827526,819848.7313,76334180.71
California,CA,6077,San Joaquin County,816108,391222.8772,5858921.379
California,CA,6079,San Luis Obispo County,281843,30785.45307,807393.5688
California,CA,6081,San Mateo County,742893,1919867.221,60667166.1
California,CA,6083,Santa Barbara County,444500,17449.63186,3505281.846
California,CA,6085,Santa Clara County,1926325,2877768.25,58840667.81
California,CA,6087,Santa Cruz County,262406,158166.2542,8798866.085
California,CA,6089,Shasta County,181121,1896.017822,182415.0522
California,CA,6091,Sierra County,3113,147.4966097,2521.053541
California,CA,6093,Siskiyou County,42498,1189.658883,65597.71808
California,CA,6095,Solano County,455101,140956.3406,12188063.73
California,CA,6097,Sonoma County,485375,83626.33647,6619513.234
California,CA,6099,Stanislaus County,556972,83177.53053,2480771.801
California,CA,6101,Sutter County,98545,10029.50669,636829.038
California,CA,6103,Tehama County,64451,8520.944919,300387.4276
California,CA,6105,Trinity County,15642,118.5050004,2879.733489
California,CA,6107,Tulare County,483546,15263.83528,611470.605
California,CA,6109,Tuolumne County,53893,18497.60274,873377.4053
California,CA,6111,Ventura County,835427,291558.7177,5922003.503
California,CA,6113,Yolo County,225251,15767.90024,19229745.84
California,CA,6115,Yuba County,87469,9994.039779,715318.6118
Colorado,CO,8001,Adams County,542973,10923.85149,7439482.588
Colorado,CO,8003,Alamosa County,16689,39.18927223,11309.70515
Colorado,CO,8005,Arapahoe County,666918,64626.26942,16990929.73
Colorado,CO,8007,Archuleta County,14112,94.18825902,24376.20511
Colorado,CO,8009,Baca County,3367,0,8250.876265
Colorado,CO,8011,Bent County,5779,54.99898679,3486.793512
Colorado,CO,8013,Boulder County,330262,11398.93447,8050633.258
Colorado,CO,8014,Broomfield County,78323,4587.786185,1436377.329
Colorado,CO,8015,Chaffee County,20780,117.5678167,45128.33484
Colorado,CO,8017,Cheyenne County,1712,0,117.6802838
Colorado,CO,8019,Clear Creek County,9076,146.7214223,66886.2328
Colorado,CO,8021,Conejos County,7549,0,8744.260504
Colorado,CO,8023,Costilla County,3686,0,6780.796786
Colorado,CO,8025,Crowley County,5600,0.676812861,13361.22693
Colorado,CO,8027,Custer County,5553,0,6080.370369
Colorado,CO,8029,Delta County,32215,319.2882258,26947.32242
Colorado,CO,8031,Denver County,729019,106071.2317,21756049.77
Colorado,CO,8033,Dolores County,2467,0,2804.608897
Colorado,CO,8035,Douglas County,393995,17018.54781,4635083.666
Colorado,CO,8037,Eagle County,54330,352.7034501,226046.5166
Colorado,CO,8039,Elbert County,29382,913.7229195,315126.6474
Colorado,CO,8041,El Paso County,752772,16866.47353,3792968.24
Colorado,CO,8043,Fremont County,50093,1296.27048,143296.6669
Colorado,CO,8045,Garfield County,63167,621.69481,64385.16396
Colorado,CO,8047,Gilpin County,5963,0,80213.53967
Colorado,CO,8049,Grand County,16154,74.60311638,15275.55077
Colorado,CO,8051,Gunnison County,17310,275.7505853,23331.38744
Colorado,CO,8053,Hinsdale County,747,0,63.91924827
Colorado,CO,8055,Huerfano County,6988,78.37854447,2507.564766
Colorado,CO,8057,Jackson County,1273,0,11289.42407
Colorado,CO,8059,Jefferson County,578533,120058.1404,7963675.175
Colorado,CO,8061,Kiowa County,1392,0,3112.959996
Colorado,CO,8063,Kit Carson County,7080,0,4161.895182
Colorado,CO,8065,Lake County,7369,156.7570889,12373.42805
Colorado,CO,8067,La Plata County,56823,604.121857,88214.28577
Colorado,CO,8069,Larimer County,374574,6930.671865,9135391.849
Colorado,CO,8071,Las Animas County,14518,225.0999667,16888.78342
Colorado,CO,8073,Lincoln County,5598,68.34287782,11424.39412
Colorado,CO,8075,Logan County,20755,172.5668035,273339.436
Colorado,CO,8077,Mesa County,161260,830.1751598,89010.21825
Colorado,CO,8079,Mineral County,933,0,3782.519131
Colorado,CO,8081,Moffat County,13142,78.37854447,28839.64723
Colorado,CO,8083,Montezuma County,26841,197.9767997,6104.209428
Colorado,CO,8085,Montrose County,44806,442.6512303,41408.52443
Colorado,CO,8087,Morgan County,30300,484.7352637,103752.2955
Colorado,CO,8089,Otero County,17991,169.976063,4669.105312
Colorado,CO,8091,Ouray County,5197,0,1354.793948
Colorado,CO,8093,Park County,18316,408.4585797,20428.13088
Colorado,CO,8095,Phillips County,4488,0,15786.88364
Colorado,CO,8097,Pitkin County,16643,437.8283328,49589.14082
Colorado,CO,8099,Prowers County,11957,250.945348,30285.64885
Colorado,CO,8101,Pueblo County,169866,3065.411876,220366.448
Colorado,CO,8103,Rio Blanco County,6607,107.53215,5198.918479
Colorado,CO,8105,Rio Grande County,11132,39.18927223,12914.76987
Colorado,CO,8107,Routt County,25243,321.327161,90239.53159
Colorado,CO,8109,Saguache County,6670,78.37854447,4039.915034
Colorado,CO,8111,San Juan County,821,0,2498.134134
Colorado,CO,8113,San Miguel County,7819,54.99898679,5019.873092
Colorado,CO,8115,Sedgwick County,2257,0.676812861,1079.45069
Colorado,CO,8117,Summit County,30882,396.4337571,101787.46
Colorado,CO,8119,Teller County,24862,755.8835454,78590.45735
Colorado,CO,8121,Washington County,4771,0,25663.6899
Colorado,CO,8123,Weld County,369745,3334.143649,3760320.366
Colorado,CO,8125,Yuma County,10048,0,1394.032937
Connecticut,CT,9110,Capitol Planning Region,991508,2103679.385,25966794.98
Connecticut,CT,9120,Greater Bridgeport Planning Region,335666,853605.0016,11678623.14
Connecticut,CT,9130,Lower Connecticut River Valley Planning Region,177540,511177.895,7164678.555
Connecticut,CT,9140,Naugatuck Valley Planning Region,462220,1226598.468,17377172.7
Connecticut,CT,9150,Northeastern Connecticut Planning Region,97701,230758.3113,2051357.061
Connecticut,CT,9160,Northwest Hills Planning Region,114101,191861.5778,2879036.134
Connecticut,CT,9170,South Central Connecticut Planning Region,576718,6734428.204,87344041.5
Connecticut,CT,9180,Southeastern Connecticut Planning Region,282602,474877.8366,4900296.899
Connecticut,CT,9190,Western Connecticut Planning Region,637013,716843.4478,10577366.25
Delaware,DE,10001,Kent County,192690,25766.09056,1583081.391
Delaware,DE,10003,New Castle County,588093,300306.6951,11132100.05
Delaware,DE,10005,Sussex County,271134,14031.11406,545055.9367
District of Columbia,DC,11001,District of Columbia,702250,2028475.912,11733713.03
Florida,FL,12001,Alachua County,291782,3946969.992,35131238.53
Florida,FL,12003,Baker County,29325,10179.17419,114000.5904
Florida,FL,12005,Bay County,199718,13914.05001,149113.1438
Florida,FL,12007,Bradford County,28075,125911.9403,1125129.527
Florida,FL,12009,Brevard County,658447,55535.29804,585502.9035
Florida,FL,12011,Broward County,2037472,529589.8576,6136484.827
Florida,FL,12013,Calhoun County,13278,5014.10111,50546.96121
Florida,FL,12015,Charlotte County,212122,5709.104262,122363.7154
Florida,FL,12017,Citrus County,170174,16080.73797,192770.6875
Florida,FL,12019,Clay County,236760,129366.5411,1551303.853
Florida,FL,12021,Collier County,416233,11934.80975,304267.9552
Florida,FL,12023,Columbia County,73977,160925.5012,1478671.953
Florida,FL,12027,DeSoto County,36744,1771.60069,20793.69591
Florida,FL,12029,Dixie County,17614,38646.6792,345590.2491
Florida,FL,12031,Duval County,1055159,106945.0361,6884264.962
Florida,FL,12033,Escambia County,331275,11769.67544,302596.552
Florida,FL,12035,Flagler County,136744,52999.13432,509818.7367
Florida,FL,12037,Franklin County,12979,1938.114749,33745.95495
Florida,FL,12039,Gadsden County,44151,26901.99575,522901.4479
Florida,FL,12041,Gilchrist County,20233,86034.80833,775381.5677
Florida,FL,12043,Glades County,13132,1174.489158,14134.14502
Florida,FL,12045,Gulf County,15876,2801.940121,39541.56765
Florida,FL,12047,Hamilton County,14334,4897.23816,46099.51289
Florida,FL,12049,Hardee County,26068,1153.413135,14893.13822
Florida,FL,12051,Hendry County,46130,1248.094359,17477.53893
Florida,FL,12053,Hernando County,218150,9373.352892,362612.1266
Florida,FL,12055,Highlands County,109778,4338.367583,59919.08246
Florida,FL,12057,Hillsborough County,1581426,317715.5072,18928275.63
Florida,FL,12059,Holmes County,19876,967.6907367,19939.59587
Florida,FL,12061,Indian River County,172139,8335.728648,135180.3485
Florida,FL,12063,Jackson County,49980,5370.920003,52937.75401
Florida,FL,12065,Jefferson County,15921,6095.927422,111153.0817
Florida,FL,12067,Lafayette County,8640,5528.393803,53181.63259
Florida,FL,12069,Lake County,444204,25411.99028,308386.135
Florida,FL,12071,Lee County,860959,31510.76524,627499.4782
Florida,FL,12073,Leon County,300488,428756.6061,8076034.472
Florida,FL,12075,Levy County,47765,185611.9987,1654151.09
Florida,FL,12077,Liberty County,7955,1507.467311,22500.12333
Florida,FL,12079,Madison County,18364,4840.562555,53447.23046
Florida,FL,12081,Manatee County,458352,26746.05009,865698.9881
Florida,FL,12083,Marion County,428905,280737.8129,2551063.545
Florida,FL,12085,Martin County,165666,8996.246386,391857.7711
Florida,FL,12086,Miami-Dade County,2838461,3216661.532,29838352.66
Florida,FL,12087,Monroe County,80908,10452.73756,121345.8232
Florida,FL,12089,Nassau County,104376,8233.943657,262507.7485
Florida,FL,12091,Okaloosa County,220483,14759.67756,174855.6278
Florida,FL,12093,Okeechobee County,42369,876.8144444,31791.44614
Florida,FL,12095,Orange County,1533646,381872.4211,2670214.064
Florida,FL,12097,Osceola County,468058,30493.76231,328551.5785
Florida,FL,12099,Palm Beach County,1582055,132891.7911,3508214.009
Florida,FL,12101,Pasco County,659114,69141.67624,3944505.525
Florida,FL,12103,Pinellas County,965870,82465.24066,2834898.548
Florida,FL,12105,Polk County,852878,30791.6963,718043.5722
Florida,FL,12107,Putnam County,77301,46177.62221,446876.7765
Florida,FL,12109,St. Johns County,334928,29498.86752,1370613.955
Florida,FL,12111,St. Lucie County,390670,19289.27316,360831.5293
Florida,FL,12113,Santa Rosa County,207653,6252.481601,112040.7775
Florida,FL,12115,Sarasota County,476604,25298.35341,591101.4602
Florida,FL,12117,Seminole County,494605,198474.0815,1183430.388
Florida,FL,12119,Sumter County,154693,10857.34238,130205.5497
Florida,FL,12121,Suwannee County,47536,42356.38322,391411.5466
Florida,FL,12123,Taylor County,21843,1098.875833,22701.92803
Florida,FL,12125,Union County,15738,69515.77906,626526.5418
Florida,FL,12127,Volusia County,602772,47492.01346,495918.0096
Florida,FL,12129,Wakulla County,37115,19299.77122,358801.6639
Florida,FL,12131,Walton County,89666,4083.94898,52962.39806
Florida,FL,12133,Washington County,26503,1735.700363,21729.82328
Georgia,GA,13001,Appling County,18669,2837.194377,14206.6723
Georgia,GA,13003,Atkinson County,8435,464.0630188,4131.004293
Georgia,GA,13005,Bacon County,11045,450.7894212,3069.040057
Georgia,GA,13007,Baker County,2732,359.4020428,4956.571847
Georgia,GA,13009,Baldwin County,43644,15548.6533,96543.13521
Georgia,GA,13011,Banks County,20318,2525.006514,26407.10225
Georgia,GA,13013,Barrow County,96294,122509.7837,660517.223
Georgia,GA,13015,Bartow County,117508,62104.87415,409987.9276
Georgia,GA,13017,Ben Hill County,16945,1449.652848,6987.027198
Georgia,GA,13019,Berrien County,18666,10631.21948,46187.38273
Georgia,GA,13021,Bibb County,157056,75953.48079,436336.355
Georgia,GA,13023,Bleckley County,12626,1622.687279,13462.1028
Georgia,GA,13025,Brantley County,18795,1376.086891,12799.94236
Georgia,GA,13027,Brooks County,16344,5288.275955,19231.5138
Georgia,GA,13029,Bryan County,51105,6815.975002,36360.65637
Georgia,GA,13031,Bulloch County,85454,10647.80339,99723.38834
Georgia,GA,13033,Burke County,24472,83307.12213,362961.3381
Georgia,GA,13035,Butts County,27127,13678.14973,40127.75502
Georgia,GA,13037,Calhoun County,5441,840.1702071,7198.998504
Georgia,GA,13039,Camden County,59099,19303.39348,98976.42405
Georgia,GA,13043,Candler County,11130,1316.701368,9219.705481
Georgia,GA,13045,Carroll County,129911,102289.8197,533342.3638
Georgia,GA,13047,Catoosa County,68940,6281.744182,43226.44549
Georgia,GA,13049,Charlton County,13021,483.6972785,7771.474081
Georgia,GA,13051,Chatham County,307336,83252.23752,451719.7572
Georgia,GA,13053,Chattahoochee County,8548,3137.312049,11112.00321
Georgia,GA,13055,Chattooga County,25306,14043.19281,65265.5446
Georgia,GA,13057,Cherokee County,293513,201245.6446,1255340.212
Georgia,GA,13059,Clarke County,129995,848978.7848,3637974.814
Georgia,GA,13061,Clay County,2815,357.966856,4757.337633
Georgia,GA,13063,Clayton County,297703,771938.5967,3240305.934
Georgia,GA,13065,Clinch County,6871,296.1960448,2758.027949
Georgia,GA,13067,Cobb County,787538,1633332.311,8221653.847
Georgia,GA,13069,Coffee County,43851,1586.939341,13478.55883
Georgia,GA,13071,Colquitt County,46977,13381.44074,66126.24433
Georgia,GA,13073,Columbia County,167472,900356.6107,3911333.696
Georgia,GA,13075,Cook County,17984,2787.377961,21207.49456
Georgia,GA,13077,Coweta County,158233,115574.4139,823963.026
Georgia,GA,13079,Crawford County,12349,4028.170321,23267.35678
Georgia,GA,13081,Crisp County,19468,2735.25595,19867.45698
Georgia,GA,13083,Dade County,16068,9318.959477,45296.26858
Georgia,GA,13085,Dawson County,33748,14007.26093,155047.1503
Georgia,GA,13087,Decatur County,29391,6560.923896,52904.14944
Georgia,GA,13089,DeKalb County,770307,4440264.236,34913212.04
Georgia,GA,13091,Dodge County,19630,2557.980017,19917.16308
Georgia,GA,13093,Dooly County,11186,931.1688321,4851.846254
Georgia,GA,13095,Dougherty County,82418,16344.11941,91413.76282
Georgia,GA,13097,Douglas County,151887,280565.7857,1007912.252
Georgia,GA,13099,Early County,10444,1588.174843,10843.59266
Georgia,GA,13101,Echols County,3698,7346.345067,29663.28596
Georgia,GA,13103,Effingham County,73148,9825.891974,72242.76573
Georgia,GA,13105,Elbert County,20152,14112.46252,68859.38687
Georgia,GA,13107,Emanuel County,23224,8635.467995,46238.80183
Georgia,GA,13109,Evans County,10869,908.5225255,5690.687336
Georgia,GA,13111,Fannin County,25854,3688.872908,31749.83821
Georgia,GA,13113,Fayette County,125107,255896.6181,1120795.102
Georgia,GA,13115,Floyd County,101390,52833.60296,363869.9581
Georgia,GA,13117,Forsyth County,280096,130548.1539,1238799.518
Georgia,GA,13119,Franklin County,25208,12881.41838,99430.02264
Georgia,GA,13121,Fulton County,1090354,4240290.507,22964419.95
Georgia,GA,13123,Gilmer County,33327,7769.867733,44451.73404
Georgia,GA,13125,Glascock County,3008,4764.971345,22618.66315
Georgia,GA,13127,Glynn County,86540,23142.46367,157139.5802
Georgia,GA,13129,Gordon County,60765,9232.486627,73700.21116
Georgia,GA,13131,Grady County,26271,5555.873885,53061.32281
Georgia,GA,13133,Greene County,21091,13987.47735,63342.12554
Georgia,GA,13135,Gwinnett County,1003869,1448214.923,12872828.39
Georgia,GA,13137,Habersham County,49665,14142.88736,63504.62593
Georgia,GA,13139,Hall County,221745,68093.68325,452574.4085
Georgia,GA,13141,Hancock County,8683,3321.91653,17311.13586
Georgia,GA,13143,Haralson County,32404,11382.99336,36772.69794
Georgia,GA,13145,Harris County,36929,5349.903951,37844.14359
Georgia,GA,13147,Hart County,28052,20652.16856,113107.0395
Georgia,GA,13149,Heard County,12119,11816.98247,39724.47015
Georgia,GA,13151,Henry County,259315,396148.603,2634183.977
Georgia,GA,13153,Houston County,174897,28710.99223,167553.0182
Georgia,GA,13155,Irwin County,9155,448.9654811,3014.03269
Georgia,GA,13157,Jackson County,93825,118426.2389,599694.1292
Georgia,GA,13159,Jasper County,17219,2619.983087,24490.04883
Georgia,GA,13161,Jeff Davis County,15119,1885.040509,9164.870543
Georgia,GA,13163,Jefferson County,15019,37295.02698,161534.5623
Georgia,GA,13165,Jenkins County,8836,14149.01473,63335.357
Georgia,GA,13167,Johnson County,9178,955.0366111,9513.13091
Georgia,GA,13169,Jones County,29047,7412.933942,66033.46532
Georgia,GA,13171,Lamar County,20690,7305.267293,40078.45464
Georgia,GA,13173,Lanier County,10464,9028.783314,39499.58303
Georgia,GA,13175,Laurens County,50287,9509.996072,85710.26474
Georgia,GA,13177,Lee County,34073,4914.69772,18165.06206
Georgia,GA,13179,Liberty County,68607,15995.5844,94441.94064
Georgia,GA,13181,Lincoln County,8049,17328.88106,82946.2551
Georgia,GA,13183,Long County,20439,3251.3919,18979.66422
Georgia,GA,13185,Lowndes County,122082,20582.21345,116778.1258
Georgia,GA,13187,Lumpkin County,36016,2171.185546,21378.07022
Georgia,GA,13189,McDuffie County,21764,84932.6805,366061.5462
Georgia,GA,13191,McIntosh County,11800,4221.733163,27123.89678
Georgia,GA,13193,Macon County,11831,3119.432023,9572.722516
Georgia,GA,13195,Madison County,32771,150660.9376,646296.9523
Georgia,GA,13197,Marion County,7635,2002.87227,4475.930887
Georgia,GA,13199,Meriwether County,21439,13589.08595,46166.37798
Georgia,GA,13201,Miller County,5824,912.5598449,9579.819374
Georgia,GA,13205,Mitchell County,20329,3048.939346,23373.71521
Georgia,GA,13207,Monroe County,31437,8156.518641,46404.35566
Georgia,GA,13209,Montgomery County,8566,1294.055061,6005.600691
Georgia,GA,13211,Morgan County,21940,58834.53738,248751.9345
Georgia,GA,13213,Murray County,41316,3766.973691,37744.05111
Georgia,GA,13215,Muscogee County,201830,63869.23959,241357.0485
Georgia,GA,13217,Newton County,124010,193900.9733,1457808.835
Georgia,GA,13219,Oconee County,44751,672941.8613,2728527.755
Georgia,GA,13221,Oglethorpe County,16172,135396.4425,563993.4806
Georgia,GA,13223,Paulding County,188549,146762.5503,594050.637
Georgia,GA,13225,Peach County,29213,8330.611074,34275.43484
Georgia,GA,13227,Pickens County,36580,19308.80217,144050.6002
Georgia,GA,13229,Pierce County,20669,1013.403593,12121.3265
Georgia,GA,13231,Pike County,20669,13144.06462,42827.65776
Georgia,GA,13233,Polk County,44610,18893.79348,84281.06749
Georgia,GA,13235,Pulaski County,10180,707.4176816,5959.669499
Georgia,GA,13237,Putnam County,23383,6013.911815,36065.57158
Georgia,GA,13239,Quitman County,2323,297.6039683,2681.786442
Georgia,GA,13241,Rabun County,17711,1770.467326,17053.70037
Georgia,GA,13243,Randolph County,6085,3319.546375,10112.29483
Georgia,GA,13245,Richmond County,206303,1499882.91,6464425.909
Georgia,GA,13247,Rockdale County,97610,214211.8451,1361614.95
Georgia,GA,13249,Schley County,4503,213.1595872,5613.785271
Georgia,GA,13251,Screven County,14325,11965.48869,48666.5533
Georgia,GA,13253,Seminole County,9274,677.2226061,4118.253339
Georgia,GA,13255,Spalding County,70292,44897.76961,236094.184
Georgia,GA,13257,Stephens County,27498,27807.50305,145288.5337
Georgia,GA,13259,Stewart County,4809,2383.485987,17325.71531
Georgia,GA,13261,Sumter County,28972,3726.272592,24367.77389
Georgia,GA,13263,Talbot County,5755,4445.190013,7677.964562
Georgia,GA,13265,Taliaferro County,1620,1065.797936,4567.935916
Georgia,GA,13267,Tattnall County,24275,6137.398081,27576.07585
Georgia,GA,13269,Taylor County,7783,1334.329601,7132.386875
Georgia,GA,13271,Telfair County,11000,2491.849956,11335.45362
Georgia,GA,13273,Terrell County,8698,772.9427464,5789.919133
Georgia,GA,13275,Thomas County,46054,15472.33433,125739.705
Georgia,GA,13277,Tift County,41708,13763.33311,68472.51104
Georgia,GA,13279,Toombs County,27488,3451.75981,24888.17123
Georgia,GA,13281,Towns County,13184,10324.47593,46036.47269
Georgia,GA,13283,Treutlen County,6420,2389.558482,7133.025525
Georgia,GA,13285,Troup County,71513,21544.81374,103930.6273
Georgia,GA,13287,Turner County,9023,1410.302125,10073.99239
Georgia,GA,13289,Twiggs County,7728,2314.138589,8444.013809
Georgia,GA,13291,Union County,27601,12595.74009,49778.39091
Georgia,GA,13293,Upson County,28358,4260.233936,20198.21094
Georgia,GA,13295,Walker County,69340,11628.09994,41820.52368
Georgia,GA,13297,Walton County,109792,62758.29216,493769.2286
Georgia,GA,13299,Ware County,36222,2409.821744,21130.44771
Georgia,GA,13301,Warren County,5148,25189.53892,109448.6153
Georgia,GA,13303,Washington County,19834,15573.46712,68600.17911
Georgia,GA,13305,Wayne County,32132,3113.81404,21941.7824
Georgia,GA,13307,Webster County,2315,213.1595872,1047.881664
Georgia,GA,13309,Wheeler County,7076,1163.904668,10331.85626
Georgia,GA,13311,White County,29668,11161.35142,49206.31213
Georgia,GA,13313,Whitfield County,105070,29808.24874,198460.1379
Georgia,GA,13315,Wilcox County,8904,2807.644691,7660.426559
Georgia,GA,13317,Wilkes County,9567,13514.18083,59918.46698
Georgia,GA,13319,Wilkinson County,8667,3560.813579,26235.79537
Georgia,GA,13321,Worth County,20262,8569.299303,43607.59082
Hawaii,HI,15001,Hawaii County,209790,334.5510393,360656.3403
Hawaii,HI,15003,Honolulu County,998747,12806.43029,11117801.51
Hawaii,HI,15005,Kalawao County,81,0,16769.60356
Hawaii,HI,15007,Kauai County,73840,0.676812861,66698.29052
Hawaii,HI,15009,Maui County,163688,235.9280623,303625.1166
Idaho,ID,16001,Ada County,535799,5110.851976,1150482.904
Idaho,ID,16003,Adams County,4998,0,791.1987537
Idaho,ID,16005,Bannock County,91010,1571.88619,192868.6798
Idaho,ID,16007,Bear Lake County,6779,0,340.6227517
Idaho,ID,16009,Benewah County,10529,364.5577999,14796.00362
Idaho,ID,16011,Bingham County,50889,571.5358535,23293.98163
Idaho,ID,16013,Blaine County,25261,357.8771745,6927.762095
Idaho,ID,16015,Boise County,8581,0,6208.847967
Idaho,ID,16017,Bonner County,53955,81.40587824,83380.49856
Idaho,ID,16019,Bonneville County,133644,1727.28576,91978.08086
Idaho,ID,16021,Boundary County,14040,40.69379882,6946.016773
Idaho,ID,16023,Butte County,2735,0,158.1698218
Idaho,ID,16025,Camas County,1247,0,28.93003473
Idaho,ID,16027,Canyon County,266892,1036.799089,164589.1169
Idaho,ID,16029,Caribou County,7239,205.0286334,7043.729218
Idaho,ID,16031,Cassia County,25976,501.2435555,14638.17642
Idaho,ID,16033,Clark County,794,0,566.394865
Idaho,ID,16035,Clearwater County,9151,0,54565.81079
Idaho,ID,16037,Custer County,4597,0,980.3305952
Idaho,ID,16039,Elmore County,29729,0,10516.52097
Idaho,ID,16041,Franklin County,15638,273.3715113,9626.713505
Idaho,ID,16043,Fremont County,14399,70.92424242,11629.75211
Idaho,ID,16045,Gem County,21857,0,6813.226664
Idaho,ID,16047,Gooding County,16189,40.69379882,1236.453701
Idaho,ID,16049,Idaho County,17912,68.34287782,14606.83934
Idaho,ID,16051,Jefferson County,34854,353.388996,12403.90375
Idaho,ID,16053,Jerome County,26056,289.5342967,5626.56252
Idaho,ID,16055,Kootenai County,188323,1493.634934,581071.6986
Idaho,ID,16057,Latah County,42180,887.7775815,1689850.684
Idaho,ID,16059,Lemhi County,8397,388.199214,10189.09532
Idaho,ID,16061,Lewis County,3728,0,6078.217896
Idaho,ID,16063,Lincoln County,5556,0,277.7790184
Idaho,ID,16065,Madison County,55549,450.5251897,26728.75714
Idaho,ID,16067,Minidoka County,22691,0,1319.090411
Idaho,ID,16069,Nez Perce County,42847,309.6241498,222996.8477
Idaho,ID,16071,Oneida County,4976,0,890.4160064
Idaho,ID,16073,Owyhee County,12748,0,1808.88593
Idaho,ID,16075,Payette County,27662,0,5975.436679
Idaho,ID,16077,Power County,8381,68.34287782,5241.662749
Idaho,ID,16079,Shoshone County,14074,68.34287782,11509.59798
Idaho,ID,16081,Teton County,12932,0,2887.457007
Idaho,ID,16083,Twin Falls County,96509,0,7966.403996
Idaho,ID,16085,Valley County,12777,0,2694.182984
Idaho,ID,16087,Washington County,11539,0,2400.240025
Illinois,IL,17001,Adams County,64109,1912.948405,22012.38366
Illinois,IL,17003,Alexander County,4594,1376.248865,3829.557356
Illinois,IL,17005,Bond County,16576,1068.710251,17341.11044
Illinois,IL,17007,Boone County,53313,4177.416236,74847.52015
Illinois,IL,17009,Brown County,6307,206.4883455,3849.470149
Illinois,IL,17011,Bureau County,32486,3259.926828,44164.61108
Illinois,IL,17013,Calhoun County,4224,62.78952878,11529.20819
Illinois,IL,17015,Carroll County,15444,1416.408118,14155.2112
Illinois,IL,17017,Cass County,12713,47255.89716,392612.4666
Illinois,IL,17019,Champaign County,212374,61510.54589,10972313.6
Illinois,IL,17021,Christian County,33247,770.7992706,47755.6559
Illinois,IL,17023,Clark County,15076,108.0391561,18294.46461
Illinois,IL,17025,Clay County,12821,241.4079235,17509.26151
Illinois,IL,17027,Clinton County,37087,4996.198851,53269.7131
Illinois,IL,17029,Coles County,46423,4041.302109,321030.9209
Illinois,IL,17031,Cook County,5182617,19016148.98,171973036.1
Illinois,IL,17033,Crawford County,18388,226.0662311,30274.57266
Illinois,IL,17035,Cumberland County,10305,242.1941174,53317.12451
Illinois,IL,17037,DeKalb County,101335,15966.73879,268719.0801
Illinois,IL,17039,De Witt County,15319,4573.997595,117389.2349
Illinois,IL,17041,Douglas County,19824,1197.826053,449368.6979
Illinois,IL,17043,DuPage County,937142,961518.6691,10034680.16
