state,state_code,FIPS,county,pop_2024,terminated_econ_loss,IDC_econ_loss
South Dakota,SD,46077,Kingsbury County,5261,333.1524359,57117.53077
South Dakota,SD,46079,Lake County,11006,1581.966677,168126.4477
South Dakota,SD,46081,Lawrence County,28809,444.2032479,123280.2813
South Dakota,SD,46083,Lincoln County,75244,11448.20312,2357433.805
South Dakota,SD,46085,Lyman County,3721,273.1728562,9172.682278
South Dakota,SD,46087,McCook County,5771,550.7998861,104915.2793
South Dakota,SD,46089,McPherson County,2307,0,4948.902388
South Dakota,SD,46091,Marshall County,4395,111.050812,9068.146625
South Dakota,SD,46093,Meade County,30918,1291.292419,64240.80936
South Dakota,SD,46095,Mellette County,1834,55.52540598,1590.890358
South Dakota,SD,46097,Miner County,2303,277.6270299,19672.6547
South Dakota,SD,46099,Minnehaha County,208639,24432.39249,7344884.602
South Dakota,SD,46101,Moody County,6529,333.1524359,85085.97314
South Dakota,SD,46102,Oglala Lakota County,13360,304.6188591,10366.96923
South Dakota,SD,46103,Pennington County,115979,3573.438376,272604.624
South Dakota,SD,46105,Perkins County,2832,0,4802.95041
South Dakota,SD,46107,Potter County,2402,437.0151181,14961.10768
South Dakota,SD,46109,Roberts County,10283,328.6982622,27737.46343
South Dakota,SD,46111,Sanborn County,2392,222.1016239,9298.35027
South Dakota,SD,46115,Spink County,6108,381.4897121,25337.07795
South Dakota,SD,46117,Stanley County,3015,55.52540598,9121.420586
South Dakota,SD,46119,Sully County,1468,0,4760.598748
South Dakota,SD,46121,Todd County,9172,270.4389001,9697.229165
South Dakota,SD,46123,Tripp County,5717,610.7794658,27297.35879
South Dakota,SD,46125,Turner County,9087,1603.048644,151957.8669
South Dakota,SD,46127,Union County,17402,6929.033444,160887.6204
South Dakota,SD,46129,Walworth County,5270,331.7271759,26315.68631
South Dakota,SD,46135,Yankton County,23509,7580.850906,171687.9946
South Dakota,SD,46137,Ziebach County,2418,106.5966383,11020.84511
Tennessee,TN,47001,Anderson County,81449,105260.1811,978092.0144
Tennessee,TN,47003,Bedford County,54228,104850.0906,2358455.287
Tennessee,TN,47005,Benton County,16173,5519.143332,100629.351
Tennessee,TN,47007,Bledsoe County,15591,5875.866692,35093.02503
Tennessee,TN,47009,Blount County,142211,190723.5851,870706.9431
Tennessee,TN,47011,Bradley County,113782,46138.59535,345609.7911
Tennessee,TN,47013,Campbell County,40238,13580.95359,95547.11871
Tennessee,TN,47015,Cannon County,15142,26635.77686,578147.9702
Tennessee,TN,47017,Carroll County,29107,9864.597293,210505.4927
Tennessee,TN,47019,Carter County,57434,114892.2297,354708.3418
Tennessee,TN,47021,Cheatham County,42604,229703.9355,5120746.409
Tennessee,TN,47023,Chester County,17876,3607.925879,127614.6193
Tennessee,TN,47025,Claiborne County,33070,8627.102083,76802.24428
Tennessee,TN,47027,Clay County,7857,1937.619314,38467.3768
Tennessee,TN,47029,Cocke County,37596,16754.20863,134202.8582
Tennessee,TN,47031,Coffee County,61285,74467.50232,1474520.853
Tennessee,TN,47033,Crockett County,13973,2052.725388,83863.96926
Tennessee,TN,47035,Cumberland County,65618,22323.61312,414062.4528
Tennessee,TN,47037,Davidson County,729505,6473280.075,144031996.3
Tennessee,TN,47039,Decatur County,11800,2186.789941,66380.35704
Tennessee,TN,47041,DeKalb County,21747,24095.34959,540188.5079
Tennessee,TN,47043,Dickson County,57641,181762.9565,4045274.961
Tennessee,TN,47045,Dyer County,36403,5901.412827,251892.2067
Tennessee,TN,47047,Fayette County,44476,33339.20133,1742082.688
Tennessee,TN,47049,Fentress County,20129,4997.503398,88629.35284
Tennessee,TN,47051,Franklin County,45137,47455.4617,968055.9635
Tennessee,TN,47053,Gibson County,51422,116106.4626,919968.3235
Tennessee,TN,47055,Giles County,30971,26082.76173,470274.0545
Tennessee,TN,47057,Grainger County,25073,16082.31892,93078.18002
Tennessee,TN,47059,Greene County,73398,54998.5276,274442.568
Tennessee,TN,47061,Grundy County,14148,5580.243282,53016.19547
Tennessee,TN,47063,Hamblen County,67715,56332.63956,445980.7239
Tennessee,TN,47065,Hamilton County,386256,195833.214,1575388.24
Tennessee,TN,47067,Hancock County,7038,1024.339227,21368.45182
Tennessee,TN,47069,Hardeman County,25434,7091.910827,175434.3298
Tennessee,TN,47071,Hardin County,27617,5739.578433,165458.6111
Tennessee,TN,47073,Hawkins County,59371,38105.33312,191143.2895
Tennessee,TN,47075,Haywood County,17097,3028.076842,117191.7025
Tennessee,TN,47077,Henderson County,28183,4660.498383,171514.0064
Tennessee,TN,47079,Henry County,32883,12542.0698,237017.5817
Tennessee,TN,47081,Hickman County,25859,15806.05678,362276.433
Tennessee,TN,47083,Houston County,8538,1472.579192,24638.45624
Tennessee,TN,47085,Humphreys County,19554,9874.447153,179194.2078
Tennessee,TN,47087,Jackson County,12376,7632.666349,146341.5832
Tennessee,TN,47089,Jefferson County,59217,46186.5807,305990.7329
Tennessee,TN,47091,Johnson County,18506,6944.560294,33707.73223
Tennessee,TN,47093,Knox County,506748,1624244.054,7540319.306
Tennessee,TN,47095,Lake County,6422,1268.286918,53953.09535
Tennessee,TN,47097,Lauderdale County,24630,8827.862122,227971.0759
Tennessee,TN,47099,Lawrence County,46467,29942.34447,706625.3832
Tennessee,TN,47101,Lewis County,13418,8911.103475,177917.6541
Tennessee,TN,47103,Lincoln County,36751,40131.30315,892167.1386
Tennessee,TN,47105,Loudon County,62129,43788.86345,267355.0879
Tennessee,TN,47107,McMinn County,56754,25033.65477,231233.9477
Tennessee,TN,47109,McNairy County,26103,4508.24871,120749.463
Tennessee,TN,47111,Macon County,27189,26877.88039,596450.1145
Tennessee,TN,47113,Madison County,100409,19701.23563,703060.3936
Tennessee,TN,47115,Marion County,29826,8210.726365,63023.46898
Tennessee,TN,47117,Marshall County,37847,59145.94248,1276621.527
Tennessee,TN,47119,Maury County,113411,236914.5886,5284675.079
Tennessee,TN,47121,Meigs County,13937,3888.109115,30028.9303
Tennessee,TN,47123,Monroe County,49154,17918.74422,193598.5771
Tennessee,TN,47125,Montgomery County,246025,386720.4455,8129743.24
Tennessee,TN,47127,Moore County,6773,10349.89013,177127.1374
Tennessee,TN,47129,Morgan County,21954,7324.124268,79374.55807
Tennessee,TN,47131,Obion County,30261,4883.240284,171688.0162
Tennessee,TN,47133,Overton County,23551,9350.100253,160356.4824
Tennessee,TN,47135,Perry County,8987,5660.071242,129955.202
Tennessee,TN,47137,Pickett County,5108,2610.550782,54149.55438
Tennessee,TN,47139,Polk County,18338,9219.37064,50463.41001
Tennessee,TN,47141,Putnam County,84894,35051.87911,658952.259
Tennessee,TN,47143,Rhea County,34759,13268.05583,121170.0365
Tennessee,TN,47145,Roane County,56742,36522.63287,302175.2948
Tennessee,TN,47147,Robertson County,78459,256402.752,5686990.805
Tennessee,TN,47149,Rutherford County,376996,1031648.97,22229609.81
Tennessee,TN,47151,Scott County,22517,1971.645353,30114.29449
Tennessee,TN,47153,Sequatchie County,17620,6112.106385,79913.82898
Tennessee,TN,47155,Sevier County,100184,78065.059,524139.3838
Tennessee,TN,47157,Shelby County,910530,1374479.229,74213743.26
Tennessee,TN,47159,Smith County,20783,37137.41565,841336.3108
Tennessee,TN,47161,Stewart County,14365,5956.303275,91723.54406
Tennessee,TN,47163,Sullivan County,162703,239635.8815,1019702.895
Tennessee,TN,47165,Sumner County,211721,760992.1595,16836394.12
Tennessee,TN,47167,Tipton County,62187,59491.93055,2939230.902
Tennessee,TN,47169,Trousdale County,12159,30321.09354,680335.156
Tennessee,TN,47171,Unicoi County,17872,27948.60723,89534.17293
Tennessee,TN,47173,Union County,21064,22063.43815,179837.0498
Tennessee,TN,47175,Van Buren County,6686,2167.706136,45193.88807
Tennessee,TN,47177,Warren County,43619,39645.87612,845654.7819
Tennessee,TN,47179,Washington County,139642,460853.2023,1391960.9
Tennessee,TN,47181,Wayne County,15974,9015.587383,211102.0773
Tennessee,TN,47183,Weakley County,33162,5328.886371,182814.7749
Tennessee,TN,47185,White County,29108,13571.65537,268120.373
Tennessee,TN,47187,Williamson County,269136,1442801.247,31860957.5
Tennessee,TN,47189,Wilson County,169948,704458.2346,15588838.07
Texas,TX,48001,Anderson County,59512,41155.63101,584545.1958
Texas,TX,48003,Andrews County,18923,13616.09589,67618.95645
Texas,TX,48005,Angelina County,88094,519833.0137,1080986.889
Texas,TX,48007,Aransas County,25595,44088.87602,68314.05613
Texas,TX,48009,Archer County,9155,4532.901733,25908.83748
Texas,TX,48011,Armstrong County,1809,0,2490.966093
Texas,TX,48013,Atascosa County,52783,279666.7788,1401474.842
Texas,TX,48015,Austin County,32546,99547.74451,883618.3149
Texas,TX,48017,Bailey County,7031,2921.994533,26237.61699
Texas,TX,48019,Bandera County,22830,89211.64604,784192.521
Texas,TX,48021,Bastrop County,114931,275656.5581,1676086.574
Texas,TX,48023,Baylor County,3533,2272.487453,12220.58784
Texas,TX,48025,Bee County,31226,40043.26456,158495.9886
Texas,TX,48027,Bell County,399578,908046.0609,2852462.308
Texas,TX,48029,Bexar County,2127737,16543701.82,94614356.38
Texas,TX,48031,Blanco County,13358,21048.98786,143314.1539
Texas,TX,48033,Borden County,557,925.8397127,1277.256728
Texas,TX,48035,Bosque County,19013,102929.0441,121476.0231
Texas,TX,48037,Bowie County,91992,86082.81287,444353.2425
Texas,TX,48039,Brazoria County,413224,14152438.46,46689185.23
Texas,TX,48041,Brazos County,249624,3587250.964,28907522.59
Texas,TX,48043,Brewster County,9508,6934.833988,31403.62201
Texas,TX,48045,Briscoe County,1494,0,1241.89022
Texas,TX,48047,Brooks County,6740,3414.386243,26494.31578
Texas,TX,48049,Brown County,38631,62079.65338,232177.5032
Texas,TX,48051,Burleson County,20179,180305.563,1160306.154
Texas,TX,48053,Burnet County,55722,62060.19384,332159.5561
Texas,TX,48055,Caldwell County,52430,204299.4642,1000233.168
Texas,TX,48057,Calhoun County,19942,36000.01198,114118.6104
Texas,TX,48059,Callahan County,14615,12040.87258,87557.24213
Texas,TX,48061,Cameron County,431874,315334.5741,2077544.433
Texas,TX,48063,Camp County,13164,17391.4341,48826.40713
Texas,TX,48065,Carson County,5822,1186.408233,7236.432434
Texas,TX,48067,Cass County,28622,20179.78543,197931.071
Texas,TX,48069,Castro County,7380,590.5418562,15838.99525
Texas,TX,48071,Chambers County,56179,335358.9684,1560457.473
Texas,TX,48073,Cherokee County,53223,224459.4521,494330.2623
Texas,TX,48075,Childress County,6679,692.7612773,17954.23173
Texas,TX,48077,Clay County,10730,10412.02328,31832.08492
Texas,TX,48079,Cochran County,2583,1451.860157,26007.45732
Texas,TX,48081,Coke County,3396,391.9118269,4556.547564
Texas,TX,48083,Coleman County,7990,8941.001673,33661.57181
Texas,TX,48085,Collin County,1254658,2690330.481,33472866.43
Texas,TX,48087,Collingsworth County,2611,0,26.03425714
Texas,TX,48089,Colorado County,21475,90775.79866,544667.3968
Texas,TX,48091,Comal County,201628,1039368.706,3734824.355
Texas,TX,48093,Comanche County,14359,21705.43483,155889.36
Texas,TX,48095,Concho County,3326,183.2850524,11863.8821
Texas,TX,48097,Cooke County,44258,59437.87233,312514.7973
Texas,TX,48099,Coryell County,86370,153399.6501,422465.2012
Texas,TX,48101,Cottle County,1263,45.72457147,428.4845492
Texas,TX,48103,Crane County,4594,3261.525274,11403.31858
Texas,TX,48105,Crockett County,2799,1891.356032,14595.5128
Texas,TX,48107,Crosby County,5030,8773.908221,80943.53125
Texas,TX,48109,Culberson County,2254,941.8082171,2258.997091
Texas,TX,48111,Dallam County,7526,2960.643155,18694.59951
Texas,TX,48113,Dallas County,2656028,10457218.63,121307272.4
Texas,TX,48115,Dawson County,11758,7644.365707,48569.75643
Texas,TX,48117,Deaf Smith County,18495,4193.441377,49324.45579
Texas,TX,48119,Delta County,5647,9865.678476,13629.11387
Texas,TX,48121,Denton County,1045120,2343197.141,25884115.67
Texas,TX,48123,DeWitt County,20252,65258.37665,334639.2362
Texas,TX,48125,Dickens County,1725,0,13773.70668
Texas,TX,48127,Dimmit County,8181,14315.10048,43484.77197
Texas,TX,48129,Donley County,3193,254.7381125,3082.345536
Texas,TX,48131,Duval County,9585,10681.66821,23154.12144
Texas,TX,48133,Eastland County,18290,19601.94015,110793.7477
Texas,TX,48135,Ector County,170022,59487.92535,610944.5815
Texas,TX,48137,Edwards County,1383,838.8620395,4738.558222
Texas,TX,48139,Ellis County,232387,783502.3625,6803283.433
Texas,TX,48141,El Paso County,875784,9528530.614,11649884.6
Texas,TX,48143,Erath County,44496,54480.44935,356447.6145
Texas,TX,48145,Falls County,17752,131970.3388,120027.4296
Texas,TX,48147,Fannin County,38650,26744.28901,246389.3198
Texas,TX,48149,Fayette County,25488,86204.41195,736942.7683
Texas,TX,48151,Fisher County,3665,16154.13588,18871.66596
Texas,TX,48153,Floyd County,5042,7385.474561,31375.19106
Texas,TX,48155,Foard County,1053,2130.970516,9971.205533
Texas,TX,48157,Fort Bend County,958434,13501461.79,86945143.55
Texas,TX,48159,Franklin County,10912,7145.865232,28796.52865
Texas,TX,48161,Freestone County,20645,71626.72772,137286.1942
Texas,TX,48163,Frio County,19520,39656.81176,353320.5189
Texas,TX,48165,Gaines County,22892,9062.705508,62637.97281
Texas,TX,48167,Galveston County,367407,77538533.27,45637773.48
Texas,TX,48169,Garza County,4645,1542.371293,57307.7456
Texas,TX,48171,Gillespie County,28159,64930.81081,297641.4679
Texas,TX,48173,Glasscock County,1153,1172.239477,8082.656261
Texas,TX,48175,Goliad County,7221,14777.33769,53800.93765
Texas,TX,48177,Gonzales County,20040,63907.10783,280259.6496
Texas,TX,48179,Gray County,20888,5946.911357,67331.76809
Texas,TX,48181,Grayson County,150532,114587.8196,658253.9392
Texas,TX,48183,Gregg County,126679,142992.1102,956139.588
Texas,TX,48185,Grimes County,33448,239260.5346,1860168.285
Texas,TX,48187,Guadalupe County,195166,1023072.075,4631291.985
Texas,TX,48189,Hale County,31953,28470.77718,346719.9153
Texas,TX,48191,Hall County,2828,632.2303309,5675.864257
Texas,TX,48193,Hamilton County,8644,7747.191243,21440.24274
Texas,TX,48195,Hansford County,5006,558.3033521,16795.66082
Texas,TX,48197,Hardeman County,3417,2580.400536,3078.249761
Texas,TX,48199,Hardin County,58670,243487.0564,314598.308
Texas,TX,48201,Harris County,5009302,59649217.4,338583287.8
Texas,TX,48203,Harrison County,71370,84609.79674,472974.3808
Texas,TX,48205,Hartley County,4996,1111.809071,21495.41501
Texas,TX,48207,Haskell County,5435,1851.357816,14845.05299
Texas,TX,48209,Hays County,292029,1898004.142,4690589.825
Texas,TX,48211,Hemphill County,3134,1147.35691,12139.95203
Texas,TX,48213,Henderson County,87467,106794.8822,789142.545
Texas,TX,48215,Hidalgo County,914820,556204.0642,8966052.806
Texas,TX,48217,Hill County,38771,147329.2297,340882.1314
Texas,TX,48219,Hockley County,21505,12547.62871,350880.3264
Texas,TX,48221,Hood County,69126,68861.67714,429175.484
Texas,TX,48223,Hopkins County,38784,30672.37658,145377.8527
Texas,TX,48225,Houston County,22197,155658.4731,174141.5334
Texas,TX,48227,Howard County,30833,27926.39929,179344.5716
Texas,TX,48229,Hudspeth County,3608,7387.743856,10660.8549
Texas,TX,48231,Hunt County,118729,124441.1885,1196592.974
Texas,TX,48233,Hutchinson County,19721,16630.24885,31320.4217
Texas,TX,48235,Irion County,1526,1404.133348,5940.973798
Texas,TX,48237,Jack County,9398,8633.797818,59403.75034
Texas,TX,48239,Jackson County,15284,10862.45865,78610.01149
Texas,TX,48241,Jasper County,32907,179893.783,143401.3061
Texas,TX,48243,Jeff Davis County,1778,254.7381125,3108.595111
Texas,TX,48245,Jefferson County,253948,996660.0989,1832411.733
Texas,TX,48247,Jim Hogg County,4583,3082.021171,20940.95954
Texas,TX,48249,Jim Wells County,38886,49295.12506,173553.3668
Texas,TX,48251,Johnson County,210547,463745.9328,2850702.495
Texas,TX,48253,Jones County,20850,14119.68388,107661.0855
Texas,TX,48255,Karnes County,15137,32223.32377,176011.3216
Texas,TX,48257,Kaufman County,197829,613497.5161,6440409.717
Texas,TX,48259,Kendall County,51828,246221.1053,1163637.677
Texas,TX,48261,Kenedy County,330,0,717.7231513
Texas,TX,48263,Kent County,703,4227.310787,46195.06272
Texas,TX,48265,Kerr County,53900,147451.4697,725427.0391
Texas,TX,48267,Kimble County,4401,3823.317685,34462.86559
Texas,TX,48269,King County,215,0,2483.78044
Texas,TX,48271,Kinney County,3191,534.3587923,5083.020263
Texas,TX,48273,Kleberg County,30442,32745.69955,350722.4473
Texas,TX,48275,Knox County,3255,1221.674312,8626.831056
Texas,TX,48277,Lamar County,51249,45395.48924,285548.9391
Texas,TX,48279,Lamb County,12687,3033.84465,172050.1307
Texas,TX,48281,Lampasas County,23539,32147.77795,104538.3404
Texas,TX,48283,La Salle County,6679,6415.740918,112745.3599
Texas,TX,48285,Lavaca County,20605,16624.82193,156591.155
Texas,TX,48287,Lee County,18451,55357.78037,263275.284
Texas,TX,48289,Leon County,16698,69339.30169,623612.9506
Texas,TX,48291,Liberty County,115042,461377.5008,1810560.611
Texas,TX,48293,Limestone County,22569,115784.5171,216152.3773
Texas,TX,48295,Lipscomb County,2880,254.7381125,3095.236758
Texas,TX,48297,Live Oak County,11967,31203.96083,40465.26728
Texas,TX,48299,Llano County,23163,23165.8839,146565.4663
Texas,TX,48301,Loving County,48,0,5.004108013
Texas,TX,48303,Lubbock County,327394,373294.0334,9903855.432
Texas,TX,48305,Lynn County,5952,18757.63287,141283.943
Texas,TX,48307,McCulloch County,7448,5683.02688,41437.80687
Texas,TX,48309,McLennan County,270358,4899204.544,3235484.594
Texas,TX,48311,McMullen County,565,6900.880904,4576.974851
Texas,TX,48313,Madison County,13877,46381.45754,261375.111
Texas,TX,48315,Marion County,9704,25496.9809,68907.55296
Texas,TX,48317,Martin County,5179,4323.556291,23720.36564
Texas,TX,48319,Mason County,3987,2924.73912,19314.85855
Texas,TX,48321,Matagorda County,36391,83199.28912,336952.8266
Texas,TX,48323,Maverick County,58829,70672.49325,288455.9813
Texas,TX,48325,Medina County,55619,252322.1362,2393937.797
Texas,TX,48327,Menard County,1911,1496.646721,8425.208345
Texas,TX,48329,Midland County,183587,108380.0494,525278.1385
Texas,TX,48331,Milam County,26159,49832.06815,459217.0674
Texas,TX,48333,Mills County,4563,13704.47475,113553.9911
Texas,TX,48335,Mitchell County,8968,10751.30976,81750.34884
Texas,TX,48337,Montague County,21890,32468.53404,91082.89377
Texas,TX,48339,Montgomery County,749613,4504370.875,24056455.92
Texas,TX,48341,Moore County,21872,5918.810579,34223.01897
Texas,TX,48343,Morris County,12184,6200.294159,41304.271
Texas,TX,48345,Motley County,1015,0,1394.48972
Texas,TX,48347,Nacogdoches County,65728,431176.5824,837354.9138
Texas,TX,48349,Navarro County,56533,159727.6548,581214.618
Texas,TX,48351,Newton County,11908,44223.19943,55736.03047
Texas,TX,48353,Nolan County,14182,19088.2747,49575.50502
Texas,TX,48355,Nueces County,353125,650527.5283,1959582.99
Texas,TX,48357,Ochiltree County,9717,1224.620668,18109.70274
Texas,TX,48359,Oldham County,1823,837.924032,3060.104149
Texas,TX,48361,Orange County,86115,302672.1941,420354.7823
Texas,TX,48363,Palo Pinto County,30231,11325.0631,108159.8759
Texas,TX,48365,Panola County,23022,97055.2147,174071.0481
Texas,TX,48367,Parker County,179707,218598.4811,2081287.474
Texas,TX,48369,Parmer County,9669,8271.03213,16972.64732
Texas,TX,48371,Pecos County,14712,16387.17414,50464.92236
Texas,TX,48373,Polk County,54258,300601.1749,539128.4242
Texas,TX,48375,Potter County,114649,62050.1371,228358.7888
Texas,TX,48377,Presidio County,5686,2404.372282,81919.97381
Texas,TX,48379,Rains County,13306,3706.835214,47048.20915
Texas,TX,48381,Randall County,150547,51229.84195,442771.8324
Texas,TX,48383,Reagan County,3139,2040.399776,9724.871646
Texas,TX,48385,Real County,2772,2548.0945,7931.908168
Texas,TX,48387,Red River County,11696,11447.40192,34807.07668
Texas,TX,48389,Reeves County,11956,6316.198791,47713.18947
Texas,TX,48391,Refugio County,6739,1487.420944,8006.57403
Texas,TX,48393,Roberts County,837,0,1241.89022
Texas,TX,48395,Robertson County,17659,98936.51319,741918.5072
Texas,TX,48397,Rockwall County,137044,314346.7025,3381872.974
Texas,TX,48399,Runnels County,9751,9755.171582,35943.41055
Texas,TX,48401,Rusk County,53391,290389.1069,556413.262
Texas,TX,48403,Sabine County,10058,50193.34907,50676.63646
Texas,TX,48405,San Augustine County,7767,27629.57586,23215.94306
Texas,TX,48407,San Jacinto County,29326,145939.223,216423.9265
Texas,TX,48409,San Patricio County,71467,103828.1007,340441.1323
Texas,TX,48411,San Saba County,5508,7347.622258,18569.26212
Texas,TX,48413,Schleicher County,2302,1207.800264,2939.476034
Texas,TX,48415,Scurry County,16211,4152.228632,32944.23118
Texas,TX,48417,Shackelford County,3169,1064.615363,9121.420789
Texas,TX,48419,Shelby County,24192,149753.5611,176187.6719
Texas,TX,48421,Sherman County,2771,0,1502.470033
Texas,TX,48423,Smith County,249091,346711.9864,3610131.338
Texas,TX,48425,Somervell County,10098,13170.20772,51546.39375
Texas,TX,48427,Starr County,66587,53711.08131,245248.3991
Texas,TX,48429,Stephens County,9475,2871.001124,17018.10239
Texas,TX,48431,Sterling County,1387,354.7467294,3141.147777
Texas,TX,48433,Stonewall County,1235,604.0279236,681.2361405
Texas,TX,48435,Sutton County,3269,650.6905026,5438.16886
Texas,TX,48437,Swisher County,6877,14878.95786,29973.06674
Texas,TX,48439,Tarrant County,2230708,6261906.043,48315689.58
Texas,TX,48441,Taylor County,148813,79862.39312,354825.4456
Texas,TX,48443,Terrell County,718,925.8397127,751.8723571
Texas,TX,48445,Terry County,11602,16794.72495,162657.375
Texas,TX,48447,Throckmorton County,1532,45.72457147,8123.447318
Texas,TX,48449,Titus County,31547,31322.35645,111257.4611
Texas,TX,48451,Tom Green County,120103,49604.14392,304838.5827
Texas,TX,48453,Travis County,1363767,4384165.012,34657087.98
Texas,TX,48455,Trinity County,14489,62907.58592,108271.9336
Texas,TX,48457,Tyler County,20560,72538.45932,85405.20883
Texas,TX,48459,Upshur County,44050,23789.87885,271819.037
Texas,TX,48461,Upton County,3128,2177.024677,4326.972599
Texas,TX,48463,Uvalde County,25138,41171.48367,193983.117
Texas,TX,48465,Val Verde County,47999,72387.72443,350665.5783
Texas,TX,48467,Van Zandt County,65304,74061.05397,421500.1405
Texas,TX,48469,Victoria County,91949,194780.1185,746981.6537
Texas,TX,48471,Walker County,83722,467539.4801,815827.7498
Texas,TX,48473,Waller County,65109,390952.1787,1917795.914
Texas,TX,48475,Ward County,11038,5771.364777,37082.64465
Texas,TX,48477,Washington County,37810,205280.2134,1323346.371
Texas,TX,48479,Webb County,272823,158833.5616,748222.5441
Texas,TX,48481,Wharton County,42035,156081.1567,1128654.649
Texas,TX,48483,Wheeler County,4824,0,1290.13314
Texas,TX,48485,Wichita County,129984,158659.2534,532779.0965
Texas,TX,48487,Wilbarger County,12455,25251.73704,27029.43606
Texas,TX,48489,Willacy County,20027,19668.61513,171916.0776
Texas,TX,48491,Williamson County,727480,1674389.676,11621937.61
Texas,TX,48493,Wilson County,55415,280441.2279,1273713.684
Texas,TX,48495,Winkler County,7381,12993.19152,25068.77101
Texas,TX,48497,Wise County,81275,78075.60651,262911.4118
Texas,TX,48499,Wood County,48742,45382.22291,326415.7348
Texas,TX,48501,Yoakum County,7581,9186.379115,40910.92238
Texas,TX,48503,Young County,18236,12657.68891,37798.74765
Texas,TX,48505,Zapata County,13819,5226.765404,52144.61301
Texas,TX,48507,Zavala County,9209,33088.42776,282002.8534
Utah,UT,49001,Beaver County,7424,489.2035065,16236.6747
Utah,UT,49003,Box Elder County,64120,16296.34328,628499.5576
Utah,UT,49005,Cache County,145487,37809.00108,2316566.391
Utah,UT,49007,Carbon County,20613,3353.026987,140736.5387
Utah,UT,49009,Daggett County,956,163.0678355,5277.765746
Utah,UT,49011,Davis County,378470,508674.6094,16382145.53
Utah,UT,49013,Duchesne County,20803,1335.383294,65905.37391
Utah,UT,49015,Emery County,10161,326.135671,12624.28081
Utah,UT,49017,Garfield County,5290,326.135671,16034.90636
Utah,UT,49019,Grand County,9788,733.8052598,50602.95821
Utah,UT,49021,Iron County,65936,4921.975856,203590.6641
Utah,UT,49023,Juab County,13297,407.6695888,59519.02019
Utah,UT,49025,Kane County,8525,489.2035065,17349.29599
Utah,UT,49027,Millard County,13572,1151.611208,60418.00816
Utah,UT,49029,Morgan County,13093,6604.247338,213638.48
Utah,UT,49031,Piute County,1534,254.7381125,3123.816666
Utah,UT,49033,Rich County,2752,244.6017533,9020.900887
Utah,UT,49035,Salt Lake County,1216274,2854374.991,90390357.92
Utah,UT,49037,San Juan County,14601,978.407013,77436.5832
Utah,UT,49039,Sanpete County,30732,2237.218006,113904.1373
Utah,UT,49041,Sevier County,22520,1223.008766,42892.82501
Utah,UT,49043,Summit County,43109,64900.99853,2119523.06
Utah,UT,49045,Tooele County,84488,87827.26069,2871276.54
Utah,UT,49047,Uintah County,38307,5234.64885,159226.8664
Utah,UT,49049,Utah County,747234,260708.8516,11889452.62
Utah,UT,49051,Wasatch County,37858,25325.2712,849778.6593
Utah,UT,49053,Washington County,207943,20077.9516,618257.1827
Utah,UT,49055,Wayne County,2608,580.8737835,13794.70473
Utah,UT,49057,Weber County,276118,439753.4291,4597149.303
Vermont,VT,50001,Addison County,38047,14255.74306,1201271.63
Vermont,VT,50003,Bennington County,37039,18940.83298,683246.428
Vermont,VT,50005,Caledonia County,30535,24348.49304,983947.2047
Vermont,VT,50007,Chittenden County,170851,50786.89587,15820571.98
Vermont,VT,50009,Essex County,6037,1070.725271,20178.40384
Vermont,VT,50011,Franklin County,51066,6938.202495,1633437.72
Vermont,VT,50013,Grand Isle County,7528,3910.441398,418878.8007
Vermont,VT,50015,Lamoille County,26248,9167.54988,716393.3448
Vermont,VT,50017,Orange County,30050,145329.7396,7594158.891
Vermont,VT,50019,Orleans County,27726,14296.77328,580077.0256
Vermont,VT,50021,Rutland County,60198,31032.67516,1035022.971
Vermont,VT,50023,Washington County,59844,17633.61045,1582527.66
Vermont,VT,50025,Windham County,45627,12295.71046,567389.776
Vermont,VT,50027,Windsor County,57697,200403.2298,11348679.98
Virginia,VA,51001,Accomack County,33411,14508.14774,129326.2575
Virginia,VA,51003,Albemarle County,117313,765267.3349,39178453.22
Virginia,VA,51005,Alleghany County,14632,25884.27393,368916.4458
Virginia,VA,51007,Amelia County,13716,102908.1104,384516.6246
Virginia,VA,51009,Amherst County,31650,53166.26967,410366.2252
Virginia,VA,51011,Appomattox County,16957,106705.9922,302404.5938
Virginia,VA,51013,Arlington County,239807,383305.4884,3134288.088
Virginia,VA,51015,Augusta County,78622,176595.6724,3060342.775
Virginia,VA,51017,Bath County,4071,3215.211643,233553.2936
Virginia,VA,51019,Bedford County,82182,335664.8424,1079855.399
Virginia,VA,51021,Bland County,6186,39206.82868,77916.58233
Virginia,VA,51023,Botetourt County,34129,157174.6325,451244.5359
Virginia,VA,51025,Brunswick County,15750,25364.42701,77470.99116
Virginia,VA,51027,Buchanan County,18632,22120.1702,89619.90271
Virginia,VA,51029,Buckingham County,17115,95285.34894,929740.8488
Virginia,VA,51031,Campbell County,55342,125481.895,699459.8336
Virginia,VA,51033,Caroline County,33477,133052.4226,691693.4974
Virginia,VA,51035,Carroll County,29242,160606.0948,323557.9929
Virginia,VA,51036,Charles City County,6564,80312.83974,220991.7577
Virginia,VA,51037,Charlotte County,11258,52222.49682,179528.6144
Virginia,VA,51041,Chesterfield County,389793,4210071.063,12990233.51
Virginia,VA,51043,Clarke County,15598,26960.2331,151614.088
Virginia,VA,51045,Craig County,4829,5021.131267,44673.00295
