"FIPS","IDC_econ_loss","IDC_loss","IDC_job_loss","static_IDC_loss","terminated_econ_loss","static_term_loss","county","state","urban"
"45023",143007.038606854,52651.8532817548,0.548884775973323,0,52824.175061021,0,"Chester County","South Carolina",TRUE
"45025",301660.295283025,113854.524075617,1.17535255366586,0,305248.506954351,0,"Chesterfield County","South Carolina",FALSE
"45027",105935.121046231,36867.0945920519,0.399667928099247,0,31326.045764464,0,"Clarendon County","South Carolina",FALSE
"45029",597233.017517339,209341.629644223,2.25430891461457,0,127917.875431697,0,"Colleton County","South Carolina",FALSE
"45031",151711.960820851,55704.9045379908,0.589641200602433,0,36582.3514482132,0,"Darlington County","South Carolina",TRUE
"45033",205594.161961876,79516.2063845769,0.815496880317991,0,254644.535838143,0,"Dillon County","South Carolina",FALSE
"45035",7657467.78144093,2655348.1667536,28.8481500520554,0,850514.92951625,0,"Dorchester County","South Carolina",TRUE
"45037",1090701.08416642,376022.417517712,4.37681639388415,0,269090.791464884,0,"Edgefield County","South Carolina",TRUE
"45039",353841.694096091,133089.815795878,1.38462107414847,0,309133.259924442,0,"Fairfield County","South Carolina",TRUE
"45041",365860.209391848,130489.471078753,1.37825316351996,0,171578.500133596,0,"Florence County","South Carolina",TRUE
"45043",502355.371422695,177222.436533684,1.89477036235041,0,110267.682841466,0,"Georgetown County","South Carolina",FALSE
"45049",116341.885911622,40426.6117385836,0.443058324400314,0,37611.1737033115,0,"Hampton County","South Carolina",FALSE
"45051",956747.256573198,348155.143409117,3.65580309551778,0,488080.514825447,0,"Horry County","South Carolina",TRUE
"45053",134790.009077543,46962.9110718357,0.516893866385879,0,20823.1302129167,0,"Jasper County","South Carolina",TRUE
"45055",729609.915026377,256803.552865864,2.76219061963477,0,334231.973274637,0,"Kershaw County","South Carolina",TRUE
"45057",362304.826132359,128597.970352169,1.38372582162859,0,143915.295627843,0,"Lancaster County","South Carolina",TRUE
"45059",462925.975502789,163627.915397652,1.76445167045674,0,163558.742214618,0,"Laurens County","South Carolina",TRUE
"45061",119946.032355665,42389.6764570707,0.456463922341953,0,58126.4712072568,0,"Lee County","South Carolina",FALSE
"45065",185973.75359075,64117.0438862519,0.740959307705933,0,47954.7419108119,0,"McCormick County","South Carolina",FALSE
"45067",100288.569359081,34999.9086809857,0.37880082833392,0,50744.0990771503,0,"Marion County","South Carolina",FALSE
"45069",165797.025391366,65923.9780310473,0.667413066162804,0,233765.725220698,0,"Marlboro County","South Carolina",FALSE
"45071",456188.55101145,160924.881786768,1.72576828698291,0,190603.765032511,0,"Newberry County","South Carolina",FALSE
"45073",2696013.05534537,933733.704580514,10.1726898679862,0,458135.623236794,0,"Oconee County","South Carolina",FALSE
"45081",87142.6474218064,30189.9523518251,0.340254268495429,0,29701.4017864227,0,"Saluda County","South Carolina",TRUE
"45085",668141.5014802,236881.939901556,2.56395848027324,0,261734.545876325,0,"Sumter County","South Carolina",TRUE
"45087",76673.4373517946,27239.1082133541,0.295808209236917,0,27468.7092765932,0,"Union County","South Carolina",TRUE
"45089",126333.06374132,44356.3327876303,0.479032960618681,0,23254.0014544322,0,"Williamsburg County","South Carolina",FALSE
"46003",10600.2433258694,3384.50702475907,0.0291561924608341,0,444.203247863247,0,"Aurora County","South Dakota",FALSE
"46005",81311.1909641431,26875.0499469371,0.232915498801201,0,1067.59345517505,0,"Beadle County","South Dakota",FALSE
"46007",7624.41669073168,2690.02690752756,0.0220273216027712,0,268.850457373182,0,"Bennett County","South Dakota",FALSE
"46009",36242.4186979248,11559.0438372119,0.0994077770000222,0,1029.65170027113,0,"Bon Homme County","South Dakota",FALSE
"46013",179533.320494621,61504.8061715602,0.537352397029663,0,2434.84473655745,0,"Brown County","South Dakota",FALSE
"46015",27038.3962242142,8836.41685864932,0.0766065336376242,0,336.08187852847,0,"Brule County","South Dakota",FALSE
"46017",2671.75454211567,851.871467997608,0.00732575911457535,0,55.5254059829059,0,"Buffalo County","South Dakota",FALSE
"46019",20942.931744691,6701.01890827799,0.0576792644059696,0,23.1275756339332,0,"Butte County","South Dakota",FALSE
"46021",4217.09804769439,1344.98808165668,0.0115668975022475,0,55.5254059829059,0,"Campbell County","South Dakota",FALSE
"46023",30579.9310890572,10278.2193024235,0.0896255911284584,0,1008.19436802959,0,"Charles Mix County","South Dakota",FALSE
"46025",9830.66200195297,3135.36063849663,0.026964101491071,0,444.203247863247,0,"Clark County","South Dakota",FALSE
"46029",181013.943671239,59583.6310358545,0.519269716703615,0,3876.77923816572,0,"Codington County","South Dakota",FALSE
"46031",11961.2032635113,4247.23974987002,0.0375399640497084,0,144.051239649888,0,"Corson County","South Dakota",FALSE
"46033",21700.8106964617,7821.54748001276,0.0691555048543176,0,547.717531998192,0,"Custer County","South Dakota",TRUE
"46035",138009.61851494,44788.0705052449,0.387864574047628,0,1955.99995090155,0,"Davison County","South Dakota",FALSE
"46037",21140.3002942907,6634.14750368531,0.0561367758134034,0,418.87223445916,0,"Day County","South Dakota",FALSE
"46039",40576.6987427577,13374.0260959945,0.116030662136583,0,366.152863581512,0,"Deuel County","South Dakota",FALSE
"46043",13427.2196521824,4786.43939182732,0.0423447350140573,0,256.169697672998,0,"Douglas County","South Dakota",FALSE
"46045",21238.9890027139,6203.28612277294,0.0525811952071293,0,166.576217948718,0,"Edmunds County","South Dakota",FALSE
"46047",15264.9377252562,5376.6533667702,0.0474301804690253,0,223.771867324025,0,"Fall River County","South Dakota",FALSE
"46049",7676.52273564077,2448.60704042595,0.0210589905894175,0,111.050811965812,0,"Faulk County","South Dakota",FALSE
"46051",53048.5845981107,17048.5315012571,0.146704482233237,0,721.830277777777,0,"Grant County","South Dakota",FALSE
"46053",51761.9670981142,17012.8040257458,0.147491470865756,0,589.322133570433,0,"Gregory County","South Dakota",FALSE
"46055",4883.01762118926,1766.76049716226,0.0157585477558912,0,169.505660579752,0,"Haakon County","South Dakota",FALSE
"46057",47020.7905901708,14999.7081797664,0.129009545579152,0,610.779465811965,0,"Hamlin County","South Dakota",FALSE
"46059",14361.4659509386,5012.81219477714,0.0441237317111518,0,199.576645632794,0,"Hand County","South Dakota",FALSE
"46061",15652.9510722637,4992.26317280164,0.0429336186508518,0,111.050811965812,0,"Hanson County","South Dakota",FALSE
"46063",1326.70632762249,423.135572929431,0.00363896592719311,0,0,0,"Harding County","South Dakota",FALSE
"46065",98342.9546090961,32606.8153068896,0.283444327940622,0,1757.02590260386,0,"Hughes County","South Dakota",FALSE
"46067",41288.240644024,13168.3738013195,0.113248649222898,0,666.304871794871,0,"Hutchinson County","South Dakota",FALSE
"46069",13883.9734998447,5436.32834849805,0.0491156271607297,0,456.81398936309,0,"Hyde County","South Dakota",FALSE
"46071",3880.96056847049,1237.78144376467,0.0106449204163762,0,0,0,"Jackson County","South Dakota",FALSE
"46073",4679.14599447271,1494.53391358263,0.01285810544302,0,23.1275756339332,0,"Jerauld County","South Dakota",FALSE
"46075",1065.51348126963,340.419728536529,0.0029311846656924,0,0,0,"Jones County","South Dakota",FALSE
"46077",80033.8341645034,26535.1013146841,0.230567958980721,0,1400.74589107249,0,"Kingsbury County","South Dakota",FALSE
"46079",128540.182730312,41016.3660260188,0.352790201707572,0,1473.85494813437,0,"Lake County","South Dakota",FALSE
"46083",2079070.0676039,665717.938833208,5.73649942898493,0,9351.61428564467,0,"Lincoln County","South Dakota",TRUE
"46085",5437.63948740984,1733.76459282291,0.0149097044778689,0,0,0,"Lyman County","South Dakota",FALSE
"46087",106761.695381892,34052.1622759941,0.292866587295333,0,333.152435897435,0,"McCook County","South Dakota",TRUE
"46089",7285.43350229055,2402.40537215262,0.02117032048646,0,0,0,"McPherson County","South Dakota",FALSE
"46091",8237.98350661247,2627.67758532058,0.0225989972755113,0,166.576217948718,0,"Marshall County","South Dakota",FALSE
"46093",41487.2304257677,13825.1762220614,0.12617813850569,0,730.48925233056,0,"Meade County","South Dakota",TRUE
"46095",574.171827143152,184.380239852709,0.00158861328222209,0,0,0,"Mellette County","South Dakota",FALSE
"46097",26690.6543076961,8943.3617582141,0.0813817670137133,0,963.163453375715,0,"Miner County","South Dakota",FALSE
"46101",116923.856252336,37291.5389916149,0.32070772620285,0,333.152435897435,0,"Moody County","South Dakota",FALSE
"46102",4330.37091564392,1400.18919330338,0.0120868349255322,0,0,0,"Oglala Lakota County","South Dakota",FALSE
"46105",9394.80762796452,3519.71845181876,0.0314963229385532,0,200.644291690092,0,"Perkins County","South Dakota",FALSE
"46107",3806.39898798549,1214.00100613491,0.0104404086527602,0,0,0,"Potter County","South Dakota",FALSE
"46109",23987.8720500308,8099.13456102976,0.0703316725687832,0,533.796727587527,0,"Roberts County","South Dakota",FALSE
"46111",14361.9388068096,4011.19688019188,0.033732170940421,0,55.5254059829059,0,"Sanborn County","South Dakota",FALSE
"46115",23925.8810020391,8176.70002154166,0.0715997282899246,0,367.22050963881,0,"Spink County","South Dakota",FALSE
"46117",9865.99394954864,3155.77515390038,0.0270429813909628,0,111.050811965812,0,"Stanley County","South Dakota",FALSE
"46119",8016.62403012207,2556.79703286285,0.0219884544826205,0,222.101623931624,0,"Sully County","South Dakota",FALSE
"46121",5359.65240539546,1719.27432506579,0.0149002059159044,0,0,0,"Todd County","South Dakota",FALSE
"46123",33100.3804091822,11070.6769769103,0.0965346785681956,0,693.211160550511,0,"Tripp County","South Dakota",FALSE
"46125",150231.966542421,47888.9196116484,0.411483247289037,0,1616.48816363495,0,"Turner County","South Dakota",TRUE
"46127",161076.793669839,52638.6946295671,0.457025356890668,0,11018.4842697594,0,"Union County","South Dakota",TRUE
"46129",18384.1598993921,5793.13615454527,0.0491683727132084,0,140.42977773042,0,"Walworth County","South Dakota",FALSE
"46135",175664.810571211,56512.2731238897,0.492588582948065,0,8121.61963818772,0,"Yankton County","South Dakota",FALSE
"46137",7378.29603395833,2360.65122352214,0.0203713030826655,0,0,0,"Ziebach County","South Dakota",FALSE
"47003",1006825.50487247,375204.860764129,3.89685627392738,0,47415.5043473583,0,"Bedford County","Tennessee",FALSE
"47005",76452.962547152,28641.4731605161,0.296011817124111,0,4991.30733660365,0,"Benton County","Tennessee",FALSE
"47007",58925.6030241338,22144.4138273376,0.228417546127763,0,3858.14033971722,0,"Bledsoe County","Tennessee",FALSE
"47009",494674.282021732,184675.172900551,1.91686850182898,0,157042.687390305,0,"Blount County","Tennessee",TRUE
"47011",258982.846029597,94709.7926836291,1.01216448917269,0,18702.6538176203,0,"Bradley County","Tennessee",TRUE
"47013",70509.8298962583,26256.1716413571,0.271732484403298,0,18859.9892537685,0,"Campbell County","Tennessee",TRUE
"47015",467225.342740193,173853.125749168,1.80926396936767,0,21113.6458293535,0,"Cannon County","Tennessee",TRUE
"47017",158105.035268296,59041.3670098903,0.612338896036463,0,8819.8913321164,0,"Carroll County","Tennessee",FALSE
"47019",445248.582097654,165722.359186516,1.72911108220865,0,137299.962004787,0,"Carter County","Tennessee",TRUE
"47021",6471591.44176447,2409192.71103455,25.0347786936892,0,285210.910127211,0,"Cheatham County","Tennessee",TRUE
"47023",90133.428138886,33325.958721015,0.347652605162492,0,1803.94847015415,0,"Chester County","Tennessee",TRUE
"47025",67064.2996661226,24907.7307513935,0.247927028733568,0,12320.0703668045,0,"Claiborne County","Tennessee",FALSE
"47027",53157.7479485022,20091.5804150162,0.195990294945666,0,4095.10559743456,0,"Clay County","Tennessee",FALSE
"47029",99423.7027390211,37633.2587951054,0.389317129400707,0,15978.4240090115,0,"Cocke County","Tennessee",FALSE
"47031",430380.434516359,158169.839880557,1.6640346547564,0,25147.9486425108,0,"Coffee County","Tennessee",FALSE
"47033",69953.6565390999,25944.1803442241,0.26830291964723,0,1328.15318508947,0,"Crockett County","Tennessee",TRUE
"47035",320943.875694581,119046.958585113,1.24292376586585,0,15608.3559323276,0,"Cumberland County","Tennessee",FALSE
"47039",64454.4893850001,23989.4744184962,0.249120073327612,0,2251.71925157938,0,"Decatur County","Tennessee",FALSE
"47041",458190.338971256,170209.572403159,1.77593840931068,0,21300.3157432297,0,"DeKalb County","Tennessee",FALSE
"47043",4293674.69454564,1597775.58031085,16.6276109299712,0,185862.332623023,0,"Dickson County","Tennessee",TRUE
"47045",194968.635314735,72570.1888066749,0.753888212459843,0,2858.82319932717,0,"Dyer County","Tennessee",FALSE
"47047",1611345.20830982,599567.386551835,6.23224237240914,0,31180.5104887387,0,"Fayette County","Tennessee",TRUE
"47049",82011.4997691263,30536.91463307,0.317685687332228,0,4147.93310036011,0,"Fentress County","Tennessee",FALSE
"47051",335102.653663727,125354.618569892,1.29901053799757,0,15509.8206742843,0,"Franklin County","Tennessee",FALSE
"47053",235444.777101687,87631.7267528066,0.909427837421693,0,4715.02213100598,0,"Gibson County","Tennessee",TRUE
"47055",580800.034593292,216743.035706944,2.24953057933311,0,29316.3693603703,0,"Giles County","Tennessee",FALSE
"47057",51972.4352204004,19391.1098754683,0.20495531184637,0,12611.4261857203,0,"Grainger County","Tennessee",TRUE
"47059",217225.483651715,80937.3014411511,0.816064956542758,0,44292.367302453,0,"Greene County","Tennessee",FALSE
"47061",52666.4317929538,18988.6597338913,0.208035683328854,0,6718.83536559381,0,"Grundy County","Tennessee",FALSE
"47063",110443.523222591,41142.8165269348,0.430088544444243,0,20857.2008596253,0,"Hamblen County","Tennessee",TRUE
"47067",9583.48492844638,3568.39172164272,0.0371099020381737,0,3580.48139004818,0,"Hancock County","Tennessee",FALSE
"47069",115445.486285707,42935.5551746406,0.445924634983975,0,3383.8410646215,0,"Hardeman County","Tennessee",FALSE
"47071",97505.1381376053,36220.3343582089,0.375260377039508,0,2628.20995768971,0,"Hardin County","Tennessee",FALSE
"47073",201805.065224127,75018.3372286038,0.762430988907955,0,53232.6259917912,0,"Hawkins County","Tennessee",TRUE
"47075",98665.3994441814,36743.7127495691,0.381377432236627,0,3626.23323836786,0,"Haywood County","Tennessee",FALSE
"47077",162531.400331764,60507.0992410803,0.628691387334483,0,5001.12445023137,0,"Henderson County","Tennessee",FALSE
"47079",233907.235844745,87247.2449823606,0.90572502272456,0,11218.1101628008,0,"Henry County","Tennessee",FALSE
"47081",343788.977614764,128382.121278078,1.32004561790449,0,20134.4066270621,0,"Hickman County","Tennessee",TRUE
"47083",58526.4615465972,21734.9170985208,0.226516948129441,0,2076.60085011777,0,"Houston County","Tennessee",FALSE
"47085",94387.4771555868,35087.0294762189,0.365323004231286,0,3904.95351547413,0,"Humphreys County","Tennessee",FALSE
"47087",168040.183858529,62343.8761575487,0.650363611606063,0,7896.35237202179,0,"Jackson County","Tennessee",FALSE
"47089",223860.454279941,83386.2045289354,0.866136378796374,0,64895.4842504425,0,"Jefferson County","Tennessee",TRUE
"47091",62557.4592062901,23721.1576064994,0.24490942663064,0,8085.83605669055,0,"Johnson County","Tennessee",FALSE
"47095",23050.6556924222,8588.05352205959,0.0892393949280623,0,301.908559677943,0,"Lake County","Tennessee",FALSE
"47097",303844.376971737,112973.063866219,1.17295328127078,0,6849.66135759042,0,"Lauderdale County","Tennessee",FALSE
"47099",824265.379732897,306309.109816977,3.18861328855475,0,39532.7487921648,0,"Lawrence County","Tennessee",FALSE
"47101",249459.395677661,93143.4755337243,0.965910122996314,0,12079.4813380536,0,"Lewis County","Tennessee",FALSE
"47103",259158.596129816,98353.7158682793,1.00468675546024,0,9734.51350759913,0,"Lincoln County","Tennessee",FALSE
"47105",192603.858298665,71275.8424964784,0.752723653518114,0,50629.7205922925,0,"Loudon County","Tennessee",TRUE
"47107",216141.548987447,79213.1764430612,0.831769402398186,0,27683.4307978555,0,"McMinn County","Tennessee",FALSE
"47109",76786.3969264538,28583.2369225148,0.297171124010542,0,1792.5445958535,0,"McNairy County","Tennessee",FALSE
"47111",321215.313884968,119648.589249137,1.2337941360402,0,15964.8575628377,0,"Macon County","Tennessee",TRUE
"47113",601768.6267597,225514.992908183,2.32134763308353,0,25299.7470425044,0,"Madison County","Tennessee",TRUE
"47115",117981.069067628,44326.5064610649,0.457826414429477,0,11474.039674634,0,"Marion County","Tennessee",TRUE
"47117",1048581.00808029,388193.270036708,4.05820985887857,0,51768.0310855122,0,"Marshall County","Tennessee",FALSE
"47119",4351862.66068368,1619835.48603558,16.8547277651043,0,199935.658283277,0,"Maury County","Tennessee",TRUE
"47121",40215.7920569661,14924.0696594026,0.157657322830105,0,4490.81398254121,0,"Meigs County","Tennessee",FALSE
"47123",63817.6682844097,23924.5736570878,0.24758259543236,0,6907.95731139686,0,"Monroe County","Tennessee",FALSE
"47125",4974330.95423149,1853941.58229725,19.2280329478639,0,456857.931623783,0,"Montgomery County","Tennessee",TRUE
"47127",35734.822391135,13339.0837773813,0.138461503770211,0,1528.47617577581,0,"Moore County","Tennessee",FALSE
"47129",36957.8343129974,13839.6912892111,0.143163472913057,0,332.823603286845,0,"Morgan County","Tennessee",TRUE
"47131",177465.889171781,65935.5462676458,0.684530720155888,0,3274.13190874974,0,"Obion County","Tennessee",FALSE
"47133",170511.464182022,63465.3604306406,0.6600764806796,0,7658.46422466849,0,"Overton County","Tennessee",FALSE
"47135",68972.2721222465,25660.4691637179,0.266944535178953,0,3090.21634831786,0,"Perry County","Tennessee",FALSE
"47137",14455.3641883213,5389.04720006185,0.0559985809948018,0,591.212611213112,0,"Pickett County","Tennessee",FALSE
"47139",154442.350859281,55457.1022759887,0.616596369977769,0,29414.2927535847,0,"Polk County","Tennessee",TRUE
"47141",490857.783151564,182883.405451378,1.89819540690926,0,26361.8828891698,0,"Putnam County","Tennessee",FALSE
"47143",97747.4451868311,36438.7638408645,0.368083488839555,0,18676.6462681987,0,"Rhea County","Tennessee",FALSE
"47145",208589.697013646,77831.129014721,0.812068466027126,0,32360.8123350543,0,"Roane County","Tennessee",TRUE
"47147",6001261.51196067,2234547.74154754,23.2292639891986,0,266251.808075097,0,"Robertson County","Tennessee",TRUE
"47151",59584.0482870812,22396.9835195625,0.223613880200749,0,5410.07378166161,0,"Scott County","Tennessee",FALSE
"47153",33794.1784651731,12513.1522374653,0.131374559323793,0,5314.2882704435,0,"Sequatchie County","Tennessee",TRUE
"47155",220204.923735084,82282.3252564161,0.852833157896342,0,56788.6267426379,0,"Sevier County","Tennessee",FALSE
"47159",481723.509422224,179139.193022629,1.86369027702831,0,20430.199657898,0,"Smith County","Tennessee",TRUE
"47161",88295.7357926685,32827.4384129621,0.343852443295866,0,9393.45202859067,0,"Stewart County","Tennessee",TRUE
"47163",783238.618651185,292080.250505542,3.02565495669549,0,215271.760394643,0,"Sullivan County","Tennessee",TRUE
"47165",16626370.2305501,6189710.92372318,64.3687810716367,0,745582.436112805,0,"Sumner County","Tennessee",TRUE
"47169",273896.985602781,101873.924675015,1.060459890017,0,13107.3198116298,0,"Trousdale County","Tennessee",TRUE
"47171",96966.0384348148,36037.37737263,0.365613382227994,0,36523.0622318975,0,"Unicoi County","Tennessee",TRUE
"47173",89337.2137541949,32994.1281912296,0.347713874032509,0,20561.3763429272,0,"Union County","Tennessee",TRUE
"47175",68758.4556290903,25377.7908412759,0.266033857037896,0,3143.07392906967,0,"Van Buren County","Tennessee",FALSE
"47177",920474.774731541,342078.913471847,3.56216388577739,0,44953.3516552201,0,"Warren County","Tennessee",FALSE
"47181",224559.993319305,83571.3289680265,0.869487897391334,0,9686.07035496283,0,"Wayne County","Tennessee",FALSE
"47185",119372.795626504,44162.3455548273,0.463927949992456,0,10551.1255416115,0,"White County","Tennessee",FALSE
"47187",35788336.6768037,13316708.0498771,138.540298239198,0,2486559.7700664,0,"Williamson County","Tennessee",TRUE
"47189",12886731.4217381,4795165.17526876,49.8628808288275,0,582334.093038433,0,"Wilson County","Tennessee",TRUE
"48001",354100.149567175,109815.382164149,1.3475929230678,0,114409.418348882,0,"Anderson County","Texas",FALSE
"48003",34300.9206322455,10635.5292293489,0.130049583216017,0,2477.37723234604,0,"Andrews County","Texas",FALSE
"48005",757692.352275746,235147.565144522,2.88600389291015,0,632973.562649087,0,"Angelina County","Texas",FALSE
"48007",49425.2407498562,15317.6508902837,0.18821056849933,0,8811.43973682728,0,"Aransas County","Texas",TRUE
"48009",54984.5817385499,17128.0851551198,0.208880202580723,0,7433.46699762396,0,"Archer County","Texas",TRUE
"48011",584.897415536791,181.145597372374,0.0022280908476802,0,0,0,"Armstrong County","Texas",TRUE
"48013",1126312.75307762,348889.116375985,4.2901211142451,0,226733.418344904,0,"Atascosa County","Texas",TRUE
"48015",644193.280703163,199565.69232813,2.45363185465259,0,113013.922322116,0,"Austin County","Texas",TRUE
"48017",31101.9565676906,9632.42844342772,0.118478869854161,0,1638.08711667015,0,"Bailey County","Texas",FALSE
"48019",689067.088383929,213523.817673991,2.62426571556264,0,115876.011569871,0,"Bandera County","Texas",TRUE
"48021",1346133.87578559,417056.25584459,5.12735340110311,0,274377.37416554,0,"Bastrop County","Texas",TRUE
"48023",11339.9794691121,3512.04724205788,0.0431981810773119,0,803.212139043716,0,"Baylor County","Texas",FALSE
"48025",118289.984263575,39956.4439868564,0.431803326053856,0,258423.16693681,0,"Bee County","Texas",FALSE
"48027",1896263.28450765,588183.582697014,7.21982445291633,0,589058.794901876,0,"Bell County","Texas",TRUE
"48031",79925.1904978574,24753.2233743038,0.304464647503936,0,19397.9732860075,0,"Blanco County","Texas",FALSE
"48033",4425.26038676165,1370.52483904815,0.0168574555202923,0,448.15981573581,0,"Borden County","Texas",FALSE
"48035",128193.710402048,39727.2790617247,0.48830299963414,0,106900.635008362,0,"Bosque County","Texas",TRUE
"48037",229329.080967242,74162.8442013416,0.856450975080266,0,98996.633230247,0,"Bowie County","Texas",TRUE
"48043",84648.127725521,25606.6379199968,0.272496700952395,0,5122.85588529677,0,"Brewster County","Texas",FALSE
"48045",5915.84807314907,1832.88051351733,0.0225311263772239,0,267.737379681239,0,"Briscoe County","Texas",FALSE
"48047",17580.3064725816,5888.18366228446,0.0640665463036541,0,843.620216427764,0,"Brooks County","Texas",FALSE
"48049",280863.786801679,86988.7529052211,1.06989506524472,0,82250.733127799,0,"Brown County","Texas",FALSE
"48051",1285146.30505844,398527.409246854,4.89506627166954,0,180104.115343748,0,"Burleson County","Texas",TRUE
"48053",264280.439621496,81851.6355870339,1.0067356365063,0,62928.9841321533,0,"Burnet County","Texas",FALSE
"48055",571197.322984696,177451.235262627,2.17312267268627,0,212464.194483431,0,"Caldwell County","Texas",TRUE
"48057",179192.576700272,55508.9407644546,0.682531160479627,0,44795.1640282393,0,"Calhoun County","Texas",FALSE
"48059",55385.5544430337,17159.2296249494,0.210890404622888,0,16706.4768470688,0,"Callahan County","Texas",TRUE
"48061",1084303.76233759,336502.150194067,4.12631797040168,0,250815.746186448,0,"Cameron County","Texas",TRUE
"48063",82907.7912381884,25678.2296835101,0.315822993618904,0,8762.78195047127,0,"Camp County","Texas",FALSE
"48065",11399.7026571312,3559.3217197645,0.043382746915214,0,784.600817324586,0,"Carson County","Texas",TRUE
"48067",66493.0366050012,22198.8084155189,0.250075949543293,0,10048.979052017,0,"Cass County","Texas",FALSE
"48069",6606.02689642151,2048.78537046364,0.0251459501588952,0,38.8267104118415,0,"Castro County","Texas",FALSE
"48071",1114125.65595195,346492.726599643,4.23464298412398,0,293764.871850224,0,"Chambers County","Texas",TRUE
"48073",474748.869870852,147316.955911728,1.80851074935352,0,496674.494260952,0,"Cherokee County","Texas",FALSE
"48075",15010.2744736519,4649.08448116192,0.0571775308510641,0,1070.94951872495,0,"Childress County","Texas",FALSE
"48077",38004.0288084038,11784.4590247714,0.144672343105405,0,12616.9046041102,0,"Clay County","Texas",TRUE
"48079",25913.9591541426,8025.68020744688,0.0987158665515966,0,267.737379681239,0,"Cochran County","Texas",TRUE
"48081",7728.77050360105,2395.61237661342,0.0294411187778246,0,1260.04761246265,0,"Coke County","Texas",FALSE
"48083",48426.7066862813,14997.9884992523,0.184475258540803,0,8535.23311752316,0,"Coleman County","Texas",FALSE
"48087",3730.36865247588,1155.3134618517,0.0142103555807759,0,0,0,"Collingsworth County","Texas",FALSE
"48089",597808.503442555,185359.623953329,2.27630983004578,0,150615.754849659,0,"Colorado County","Texas",FALSE
"48091",2237307.10614322,693138.940401154,8.51545250676088,0,796067.349368881,0,"Comal County","Texas",TRUE
"48093",60943.3673713289,18876.4615132251,0.232155042665341,0,18402.6703265895,0,"Comanche County","Texas",FALSE
"48095",9552.08755714051,2958.32835079881,0.0363874387148253,0,703.861217506104,0,"Concho County","Texas",FALSE
"48097",210456.293972379,65472.6985465209,0.800237300309295,0,29180.1301646947,0,"Cooke County","Texas",FALSE
"48099",250943.431770254,77881.2349981068,0.9544259178183,0,126147.789864461,0,"Coryell County","Texas",TRUE
"48101",218.264927413162,67.5977181834685,0.000831451933656663,0,0,0,"Cottle County","Texas",FALSE
"48103",11138.9078850835,3451.94894682321,0.0424298197841901,0,267.737379681239,0,"Crane County","Texas",FALSE
"48105",4542.44175428713,1406.81648311677,0.0173038427423363,0,1112.3727899131,0,"Crockett County","Texas",FALSE
"48107",96477.3977862286,29879.5231277941,0.367518134471867,0,0,0,"Crosby County","Texas",TRUE
"48109",7257.56619123197,2279.2764446811,0.0271594296644339,0,4799.28722360098,0,"Culberson County","Texas",FALSE
"48111",3002.84237083771,930.323885893593,0.0114367755292637,0,0,0,"Dallam County","Texas",FALSE
"48115",29357.8941188392,9110.29430408264,0.111875543063412,0,3137.75065863282,0,"Dawson County","Texas",FALSE
"48117",27077.7027659904,8388.63488033482,0.103132307397538,0,1627.1359136815,0,"Deaf Smith County","Texas",FALSE
"48119",22466.4643032366,7059.23775936126,0.085007129824458,0,3452.78283203644,0,"Delta County","Texas",FALSE
"48123",262181.678104777,81302.1021327276,0.998518854680033,0,62490.9133093923,0,"DeWitt County","Texas",FALSE
"48125",32563.7397891337,10085.1498743032,0.12404734345393,0,1370.34973698891,0,"Dickens County","Texas",FALSE
"48127",22127.9090381835,6854.38055606401,0.0842851216724107,0,8654.87563879364,0,"Dimmit County","Texas",FALSE
"48129",6425.40973366006,1989.98089861265,0.0244767650529355,0,824.847637891599,0,"Donley County","Texas",FALSE
"48131",30160.137977843,9360.25007748245,0.114762834119626,0,3519.30608753052,0,"Duval County","Texas",FALSE
"48133",79962.511315376,24803.0083330589,0.304483015095646,0,15442.9382389005,0,"Eastland County","Texas",FALSE
"48137",11902.8558379896,3686.37281330959,0.0453423856037079,0,916.063776422276,0,"Edwards County","Texas",FALSE
"48139",5208134.40899837,1615084.82398717,19.8274022505901,0,639006.366659349,0,"Ellis County","Texas",TRUE
"48145",271479.607913473,84088.9887220815,1.03410368456173,0,177064.124840168,0,"Falls County","Texas",TRUE
"48147",243786.172240918,76160.1401302987,0.925923669400569,0,43011.8189460316,0,"Fannin County","Texas",FALSE
"48149",253501.435995461,78602.9365233801,0.965453018333725,0,64772.1270712484,0,"Fayette County","Texas",FALSE
"48151",12174.3285389302,3771.22603802357,0.0463775420037033,0,1795.52237182513,0,"Fisher County","Texas",FALSE
"48153",39224.5092052703,12148.0228205589,0.149420680692875,0,24660.8737566883,0,"Floyd County","Texas",FALSE
"48155",9452.36879742369,2931.62633197857,0.0359866697681584,0,1448.20760067453,0,"Foard County","Texas",FALSE
"48159",24877.8062771469,8070.72492881938,0.0930732397958002,0,4670.52677828223,0,"Franklin County","Texas",FALSE
"48161",201430.926904342,62642.7936715617,0.765629603776823,0,79773.9001932256,0,"Freestone County","Texas",FALSE
"48163",110377.589501567,34186.4437973058,0.420463342172407,0,35617.7510962683,0,"Frio County","Texas",FALSE
"48165",45342.5369604336,14046.1826580028,0.172707409313849,0,3870.81810124244,0,"Gaines County","Texas",FALSE
"48169",47005.04354577,16435.5613444154,0.17657945550672,0,19692.0345308695,0,"Garza County","Texas",TRUE
"48171",221783.0347008,69354.0598036603,0.843813824931997,0,56939.1103456139,0,"Gillespie County","Texas",FALSE
